id
>othe_000000001 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=55118; species_name=Sardinops melanostictus; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AB032554'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 41697}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Sardinops melanostictus; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=41697; species=41697; order_name=Clupeiformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 1.0}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Sardinops melanostictus'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Sardinops melanostictus']}; genus_name=Sardinops; family_name=Clupeidae; genus=28380; order=32446; 
>othe_000111552 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KM057955'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 25365}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.6086956521739131}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
">othe_000111612 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AC197159'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 314295}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'superfamily'}; scientific_name=Hominoidea; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=superfamily; taxid=314295; species=None; order_name=Primates; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.8362573099415205}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Hominoidea'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Hylobates moloch', 'Pan troglodytes']}; genus_name=None; family_name=None; genus=None; order=9443; "
">othe_000111652 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KM057978'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 8100}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'suborder'}; scientific_name=Cottioidei; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=suborder; taxid=8100; species=None; order_name=Perciformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9352941176470588}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Cottioidei'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Oxylebius pictus', 'Zaniolepis frenata']}; genus_name=None; family_name=None; genus=None; order=8111; "
>othe_000111688 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=30871; species_name=Pseudanthias squamipinnis; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AP006795'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 270578}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Pseudanthias squamipinnis; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=270578; species=270578; order_name=Perciformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9819277108433735}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Pseudanthias squamipinnis'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Pseudanthias squamipinnis']}; genus_name=Pseudanthias; family_name=Serranidae; genus=270577; order=8111; 
>othe_000111708 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'DQ148344'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 117571}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Euteleostomi; match_count={'db_elas02_fish_addhuman_clean_uniq': 3364}; rank=clade; taxid=117571; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.6274509803921569}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Euteleostomi'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000111948 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AB188193'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 14342}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.5888888888888889}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000111971 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AP011425'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 9046}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.6287128712871287}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000112084 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=28735; species_name=Elephantulus fuscipes; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 483426}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Elephantulus fuscipes; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=483426; species=483426; order_name=Macroscelidea; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9364161849710982}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Elephantulus fuscipes'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes']}; genus_name=Elephantulus; family_name=Macroscelididae; genus=28736; order=28734; 
>othe_000112120 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'JQ707047'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 9992}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.6205128205128205}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
">othe_000112151 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9347}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Eutheria; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=clade; taxid=9347; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.930635838150289}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Eutheria'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes', 'Pan paniscus']}; genus_name=None; family_name=None; genus=None; order=None; "
">othe_000112209 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=9604; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'HM068587'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 207598}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'subfamily'}; scientific_name=Homininae; match_count={'db_elas02_fish_addhuman_clean_uniq': 137}; rank=subfamily; taxid=207598; species=None; order_name=Primates; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9302325581395349}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Homininae'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Gorilla beringei', 'Pan paniscus', 'Pan troglodytes']}; genus_name=None; family_name=Hominidae; genus=None; order=9443; "
>othe_000112257 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'GU217678'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 13017}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.609375}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000112435 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AJ250163'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 6575}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.6336633663366337}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000112467 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'GU217678'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 12514}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.6142131979695431}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000112489 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'JQ707042'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 14217}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.5846994535519126}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
">othe_000112604 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9347}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Eutheria; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=clade; taxid=9347; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.930635838150289}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Eutheria'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes', 'Pan paniscus']}; genus_name=None; family_name=None; genus=None; order=None; "
>othe_000112618 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'FJ616312'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 9394}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.6321243523316062}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
">othe_000112653 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9347}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Eutheria; match_count={'db_elas02_fish_addhuman_clean_uniq': 4}; rank=clade; taxid=9347; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9248554913294798}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Eutheria'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes', 'Pan paniscus']}; genus_name=None; family_name=None; genus=None; order=None; "
>othe_000112659 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=30469; species_name=Himantura uarnak; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AF447997'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 195307}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Himantura uarnak; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=195307; species=195307; order_name=Myliobatiformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.978021978021978}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Himantura uarnak'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Himantura uarnak']}; genus_name=Himantura; family_name=Dasyatidae; genus=86362; order=117851; 
">othe_000112738 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=8157; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KJ004518'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 58219}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'genus'}; scientific_name=Decapterus; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=genus; taxid=58219; species=None; order_name=Carangiformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9704142011834319}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Decapterus'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Decapterus maruadsi', 'Decapterus macarellus']}; genus_name=Decapterus; family_name=Carangidae; genus=58219; order=1489907; "
>othe_000112766 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AF154249'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 6167}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.6338797814207651}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000112839 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'LR742854'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 32525}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Theria; match_count={'db_elas02_fish_addhuman_clean_uniq': 1358}; rank=clade; taxid=32525; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.7828571428571428}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Theria'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000112864 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=30983; species_name=Oxylebius pictus; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KM057978'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 283620}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Oxylebius pictus; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=283620; species=283620; order_name=Perciformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9822485207100592}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Oxylebius pictus'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Oxylebius pictus']}; genus_name=Oxylebius; family_name=Hexagrammidae; genus=283619; order=8111; 
">othe_000112924 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=8247; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AJ810154'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 8247}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'family'}; scientific_name=Labridae; match_count={'db_elas02_fish_addhuman_clean_uniq': 7}; rank=family; taxid=8247; species=None; order_name=Labriformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9700598802395209}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Labridae'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Thalassoma lucasanum', 'Thalassoma lunare', 'Thalassoma bifasciatum', 'Thalassoma quinquevittatum', 'Gomphosus varius']}; genus_name=None; family_name=Labridae; genus=None; order=1489928; "
>othe_000112975 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=9604; species_name=Pan troglodytes; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AC197159'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9598}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Pan troglodytes; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=9598; species=9598; order_name=Primates; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.8579881656804734}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Pan troglodytes'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Pan troglodytes']}; genus_name=Pan; family_name=Hominidae; genus=9596; order=9443; 
">othe_000113118 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=9604; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AC189738'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 207598}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'subfamily'}; scientific_name=Homininae; match_count={'db_elas02_fish_addhuman_clean_uniq': 48}; rank=subfamily; taxid=207598; species=None; order_name=Primates; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9117647058823529}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Homininae'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Gorilla beringei', 'Gorilla gorilla', 'Pan paniscus', 'Pan troglodytes']}; genus_name=None; family_name=Hominidae; genus=None; order=9443; "
